host_experience_years,description_length,num_amenities,bathrooms,bedrooms,beds,neighbourhood_group_cleansed,room_type,price
10.246575342465754,503,31,1.0,0.0,1.0,Manhattan,Entire home/apt,201.00000000000006
8.323287671232876,437,39,2.0,2.0,2.0,Brooklyn,Entire home/apt,243.00000000000006
8.449315068493151,491,44,1.0,1.0,1.0,Manhattan,Private room,94.99999999999999
2.8657534246575342,507,32,1.0,1.0,1.0,Manhattan,Private room,160.00000000000003
10.26849315068493,0,13,1.0,2.0,2.0,Brooklyn,Entire home/apt,100.00000000000003
9.38082191780822,373,16,1.0,1.0,1.0,Manhattan,Entire home/apt,94.99999999999999
9.898630136986302,487,21,1.0,1.0,1.0,Manhattan,Entire home/apt,53.00000000000001
11.972602739726028,516,61,1.0,1.0,1.0,Brooklyn,Entire home/apt,236.00000000000009
10.408219178082192,500,22,1.0,1.0,2.0,Brooklyn,Entire home/apt,155.0
8.43013698630137,433,20,1.0,1.0,2.0,Brooklyn,Entire home/apt,80.00000000000003
13.282191780821918,498,34,1.0,1.0,2.0,Brooklyn,Private room,145.0
11.884931506849314,164,17,1.0,1.0,1.0,Queens,Private room,37.99999999999999
1.6356164383561644,484,8,2.0,4.0,0.0,Brooklyn,Entire home/apt,148.0
11.134246575342466,72,36,1.0,2.0,2.0,Brooklyn,Entire home/apt,158.0
8.523287671232877,475,19,2.0,2.0,2.0,Brooklyn,Entire home/apt,700.9999999999998
1.2356164383561643,411,25,2.0,1.0,1.0,Brooklyn,Private room,53.00000000000001
11.342465753424657,505,20,1.0,0.0,1.0,Brooklyn,Entire home/apt,151.0
11.208219178082192,509,49,1.0,1.0,2.0,Manhattan,Entire home/apt,246.00000000000006
8.654794520547945,496,48,1.0,1.0,1.0,Bronx,Entire home/apt,84.99999999999997
9.161643835616438,347,40,1.0,1.0,1.0,Brooklyn,Private room,35.0
7.553424657534246,450,49,1.0,3.0,4.0,Queens,Entire home/apt,109.99999999999997
3.9643835616438357,273,38,2.0,1.0,1.0,Brooklyn,Private room,45.0
,484,39,1.0,1.0,1.0,Brooklyn,Private room,75.0
4.284931506849315,327,49,1.0,1.0,1.0,Manhattan,Entire home/apt,200.0
4.7972602739726025,466,23,1.0,1.0,1.0,Staten Island,Private room,80.00000000000003
2.1945205479452055,280,27,3.0,6.0,3.0,Manhattan,Hotel room,800.0000000000003
8.378082191780821,285,31,1.0,1.0,1.0,Manhattan,Entire home/apt,449.00000000000006
4.232876712328767,202,58,1.0,2.0,0.0,Queens,Private room,200.0
8.424657534246576,494,38,1.0,1.0,1.0,Brooklyn,Entire home/apt,314.0
4.095890410958904,503,10,2.0,3.0,3.0,Manhattan,Entire home/apt,143.99999999999997
15.347945205479451,521,8,1.0,1.0,1.0,Brooklyn,Entire home/apt,194.0
3.6575342465753424,91,34,1.0,1.0,1.0,Manhattan,Private room,60.00000000000001
7.986301369863014,479,35,1.0,1.0,1.0,Manhattan,Private room,107.99999999999997
11.117808219178082,440,49,1.0,1.0,1.0,Manhattan,Entire home/apt,219.99999999999991
2.9232876712328766,521,63,1.0,1.0,1.0,Manhattan,Entire home/apt,235.0000000000001
10.824657534246576,279,57,4.5,4.0,4.0,Manhattan,Entire home/apt,570.0000000000001
8.378082191780821,321,32,1.0,0.0,1.0,Manhattan,Entire home/apt,265.0
6.567123287671233,465,19,1.0,0.0,1.0,Manhattan,Private room,206.99999999999997
2.128767123287671,290,26,1.0,1.0,2.0,Brooklyn,Entire home/apt,150.0
8.378082191780821,223,31,1.0,2.0,2.0,Manhattan,Entire home/apt,505.0000000000001
1.2657534246575342,387,31,1.0,2.0,2.0,Manhattan,Entire home/apt,505.0000000000001
8.378082191780821,272,33,1.0,2.0,2.0,Manhattan,Entire home/apt,545.0
2.1945205479452055,495,22,3.0,3.0,6.0,Manhattan,Hotel room,990.0000000000002
8.378082191780821,308,32,2.0,2.0,2.0,Manhattan,Entire home/apt,421.99999999999983
12.923287671232877,525,52,2.0,3.0,3.0,Manhattan,Entire home/apt,767.0000000000001
12.550684931506849,118,13,1.0,1.0,1.0,Queens,Private room,100.00000000000003
2.1945205479452055,484,22,3.0,3.0,6.0,Manhattan,Hotel room,614.9999999999998
1.4246575342465753,308,30,1.0,1.0,1.0,Manhattan,Entire home/apt,296.00000000000006
6.506849315068493,505,26,1.0,1.0,2.0,Brooklyn,Private room,54.000000000000014
9.646575342465754,331,29,1.0,1.0,1.0,Manhattan,Entire home/apt,64.99999999999997
7.391780821917808,386,29,1.0,1.0,,Manhattan,Entire home/apt,210.00000000000003
9.01917808219178,533,38,1.0,3.0,2.0,Manhattan,Private room,116.00000000000003
14.232876712328768,315,55,1.0,1.0,1.0,Manhattan,Entire home/apt,195.00000000000009
10.284931506849315,254,42,1.0,2.0,3.0,Queens,Entire home/apt,135.00000000000006
8.378082191780821,305,30,1.0,1.0,1.0,Manhattan,Entire home/apt,355.0
7.890410958904109,492,55,3.0,1.0,1.0,Brooklyn,Private room,143.99999999999997
11.838356164383562,367,44,1.0,0.0,1.0,Manhattan,Entire home/apt,109.00000000000004
9.216438356164383,54,3,1.0,1.0,1.0,Bronx,Entire home/apt,499.9999999999999
6.567123287671233,448,20,2.0,0.0,2.0,Manhattan,Private room,317.99999999999994
12.794520547945206,479,48,1.0,1.0,1.0,Brooklyn,Private room,80.00000000000003
14.26849315068493,159,45,1.0,2.0,2.0,Manhattan,Entire home/apt,160.00000000000003
6.495890410958904,91,59,1.0,1.0,2.0,Brooklyn,Entire home/apt,84.99999999999997
10.452054794520548,260,31,1.0,1.0,1.0,Queens,Private room,84.99999999999997
4.410958904109589,527,43,1.0,1.0,1.0,Manhattan,Entire home/apt,175.99999999999994
8.745205479452055,401,40,1.0,3.0,3.0,Queens,Entire home/apt,225.00000000000009
8.841095890410958,503,44,1.0,1.0,1.0,Queens,Private room,62.99999999999998
3.9726027397260273,496,33,1.0,1.0,5.0,Manhattan,Private room,253.0
7.5917808219178085,475,49,1.0,1.0,1.0,Queens,Private room,132.99999999999997
3.180821917808219,424,39,1.0,1.0,1.0,Manhattan,Entire home/apt,440.0
7.641095890410959,460,46,1.0,2.0,3.0,Brooklyn,Entire home/apt,127.99999999999997
12.26027397260274,433,31,4.0,5.0,1.0,Brooklyn,Private room,71.0
9.586301369863014,889,30,1.5,1.0,1.0,Queens,Private room,73.99999999999997
5.884931506849315,319,11,1.0,1.0,1.0,Manhattan,Hotel room,446.00000000000017
13.238356164383562,446,29,1.0,2.0,3.0,Staten Island,Private room,80.00000000000003
3.5643835616438357,233,15,1.0,1.0,1.0,Manhattan,Private room,170.00000000000006
3.241095890410959,499,30,1.0,3.0,3.0,Manhattan,Entire home/apt,129.99999999999994
2.6876712328767125,410,20,1.5,1.0,1.0,Brooklyn,Private room,150.0
3.180821917808219,417,37,1.0,1.0,1.0,Manhattan,Entire home/apt,333.99999999999994
5.410958904109589,59,34,1.0,4.0,4.0,Queens,Entire home/apt,210.00000000000003
10.912328767123288,250,32,1.0,0.0,2.0,Brooklyn,Entire home/apt,99.00000000000004
13.975342465753425,369,65,1.0,1.0,3.0,Manhattan,Entire home/apt,193.0
4.082191780821918,54,30,1.0,1.0,1.0,Bronx,Private room,42.0
6.5479452054794525,512,54,1.5,3.0,4.0,Queens,Entire home/apt,128.99999999999997
8.378082191780821,311,34,1.0,1.0,1.0,Manhattan,Entire home/apt,351.9999999999999
13.23013698630137,446,14,1.0,1.0,2.0,Manhattan,Private room,148.99999999999997
10.115068493150686,250,25,1.0,1.0,2.0,Queens,Private room,50.0
10.534246575342467,59,28,1.0,0.0,3.0,Manhattan,Entire home/apt,197.0
1.6931506849315068,484,7,0.0,1.0,1.0,Brooklyn,Private room,40.00000000000001
6.7835616438356166,102,44,1.0,1.0,1.0,Bronx,Entire home/apt,71.0
3.180821917808219,266,37,1.0,1.0,1.0,Manhattan,Entire home/apt,969.0000000000002
6.8931506849315065,295,36,2.0,2.0,4.0,Queens,Entire home/apt,216.00000000000003
10.578082191780823,504,54,1.0,1.0,1.0,Manhattan,Entire home/apt,193.0
2.9123287671232876,205,31,0.5,1.0,1.0,Queens,Private room,55.00000000000002
8.372602739726027,516,49,1.0,2.0,2.0,Queens,Entire home/apt,243.00000000000006
12.58904109589041,485,66,1.0,1.0,1.0,Brooklyn,Entire home/apt,299.9999999999999
9.567123287671233,335,59,1.0,1.0,1.0,Manhattan,Entire home/apt,672.0
3.293150684931507,417,27,1.0,1.0,1.0,Bronx,Entire home/apt,109.99999999999997
8.375342465753425,60,42,1.0,1.0,1.0,Queens,Private room,50.0
9.87945205479452,55,22,1.0,0.0,2.0,Brooklyn,Entire home/apt,61.00000000000001
12.013698630136986,212,59,2.0,2.0,2.0,Manhattan,Entire home/apt,200.0
7.890410958904109,507,53,3.0,1.0,2.0,Brooklyn,Private room,148.0
11.054794520547945,491,32,1.0,2.0,2.0,Brooklyn,Entire home/apt,189.0
4.879452054794521,499,37,1.0,1.0,1.0,Queens,Private room,36.0
1.9232876712328768,495,32,1.0,1.0,1.0,Manhattan,Entire home/apt,75.0
10.465753424657533,431,29,1.0,2.0,3.0,Manhattan,Entire home/apt,104.99999999999997
1.0438356164383562,293,9,1.0,0.0,1.0,Manhattan,Entire home/apt,97.00000000000003
3.265753424657534,524,43,1.0,1.0,2.0,Manhattan,Entire home/apt,366.0000000000001
13.597260273972603,246,24,2.0,1.0,1.0,Brooklyn,Private room,160.99999999999994
7.953424657534247,496,76,1.5,1.0,1.0,Brooklyn,Private room,107.00000000000003
9.802739726027397,534,60,1.0,3.0,3.0,Brooklyn,Entire home/apt,362.99999999999994
0.9616438356164384,399,45,1.0,1.0,1.0,Queens,Private room,91.00000000000001
3.3232876712328765,271,33,2.0,2.0,2.0,Manhattan,Entire home/apt,126.99999999999997
9.668493150684931,158,5,1.0,1.0,1.0,Queens,Private room,75.0
3.638356164383562,484,47,1.0,2.0,4.0,Manhattan,Entire home/apt,247.99999999999994
13.063013698630137,509,32,1.0,0.0,2.0,Manhattan,Entire home/apt,225.00000000000009
2.186301369863014,392,8,1.0,1.0,1.0,Brooklyn,Private room,77.0
1.1397260273972603,108,61,2.0,2.0,2.0,Queens,Private room,639.9999999999999
11.30958904109589,445,81,1.0,1.0,2.0,Bronx,Private room,200.0
12.728767123287671,518,17,2.0,4.0,1.0,Brooklyn,Private room,54.000000000000014
13.024657534246575,59,35,1.0,2.0,3.0,Brooklyn,Entire home/apt,179.0
9.197260273972603,490,38,1.0,2.0,2.0,Brooklyn,Entire home/apt,124.00000000000004
10.824657534246576,282,51,3.0,3.0,3.0,Manhattan,Entire home/apt,415.0
14.621917808219179,227,39,1.0,0.0,1.0,Brooklyn,Entire home/apt,80.00000000000003
11.452054794520548,500,49,1.0,1.0,1.0,Queens,Private room,45.0
12.301369863013699,509,54,1.0,3.0,4.0,Brooklyn,Entire home/apt,138.99999999999994
2.495890410958904,490,8,1.0,1.0,1.0,Manhattan,Entire home/apt,238.99999999999997
6.808219178082192,435,46,1.0,1.0,1.0,Queens,Private room,80.00000000000003
12.202739726027398,517,32,1.0,1.0,1.0,Manhattan,Entire home/apt,180.00000000000006
7.597260273972603,495,39,1.0,0.0,1.0,Manhattan,Entire home/apt,125.0
7.712328767123288,418,6,2.0,1.0,0.0,Brooklyn,Private room,53.00000000000001
8.53972602739726,314,11,2.0,3.0,5.0,Bronx,Entire home/apt,158.99999999999994
10.871232876712329,278,57,2.5,3.0,4.0,Brooklyn,Entire home/apt,600.0
1.6931506849315068,492,15,1.0,1.0,1.0,Manhattan,Entire home/apt,163.99999999999994
11.183561643835617,59,29,2.0,1.0,1.0,Brooklyn,Private room,94.0
12.4,500,67,1.0,2.0,2.0,Brooklyn,Entire home/apt,103.99999999999997
1.6356164383561644,484,8,2.0,1.0,1.0,Brooklyn,Private room,43.99999999999999
11.32054794520548,493,50,2.0,2.0,3.0,Brooklyn,Entire home/apt,190.0
6.567123287671233,492,33,1.0,0.0,1.0,Manhattan,Entire home/apt,182.00000000000006
13.23013698630137,436,18,1.0,1.0,2.0,Manhattan,Private room,136.00000000000003
7.35068493150685,434,20,1.0,1.0,4.0,Manhattan,Private room,208.99999999999994
14.712328767123287,508,44,1.0,1.0,1.0,Manhattan,Entire home/apt,216.99999999999997
4.043835616438356,437,27,1.0,1.0,2.0,Queens,Private room,58.999999999999986
1.2821917808219179,276,30,2.0,3.0,4.0,Manhattan,Entire home/apt,266.00000000000006
13.646575342465754,535,32,1.0,1.0,1.0,Brooklyn,Private room,56.00000000000001
8.26027397260274,468,40,2.0,3.0,4.0,Manhattan,Entire home/apt,360.99999999999983
4.295890410958904,132,29,1.0,0.0,1.0,Manhattan,Entire home/apt,118.99999999999997
4.572602739726028,482,37,1.0,0.0,3.0,Manhattan,Entire home/apt,235.0000000000001
2.7013698630136984,299,27,1.0,0.0,1.0,Manhattan,Private room,761.0000000000002
3.4383561643835616,110,33,1.0,1.0,1.0,Queens,Private room,80.00000000000003
2.6575342465753424,147,40,1.0,1.0,2.0,Brooklyn,Entire home/apt,158.0
2.367123287671233,488,39,1.0,0.0,1.0,Queens,Entire home/apt,60.00000000000001
5.413698630136986,332,35,1.0,1.0,3.0,Manhattan,Private room,282.0
5.624657534246575,224,28,1.0,1.0,2.0,Brooklyn,Entire home/apt,174.00000000000006
7.512328767123288,49,45,1.0,1.0,1.0,Bronx,Private room,36.99999999999999
6.120547945205479,603,31,1.0,1.0,1.0,Brooklyn,Private room,100.00000000000003
2.9616438356164383,499,30,1.0,1.0,1.0,Bronx,Entire home/apt,125.0
14.449315068493151,0,40,1.0,1.0,2.0,Bronx,Private room,78.0
8.293150684931506,548,39,1.5,3.0,4.0,Manhattan,Entire home/apt,495.00000000000017
12.336986301369864,413,31,1.0,0.0,1.0,Manhattan,Entire home/apt,160.00000000000003
9.646575342465754,246,15,1.0,2.0,2.0,Brooklyn,Entire home/apt,100.99999999999996
6.232876712328767,278,7,0.5,1.0,2.0,Queens,Private room,89.99999999999997
3.5205479452054793,480,40,1.0,1.0,1.0,Manhattan,Entire home/apt,89.99999999999997
9.38082191780822,400,17,1.0,1.0,1.0,Manhattan,Entire home/apt,135.00000000000006
3.7150684931506848,48,18,3.0,1.0,1.0,Manhattan,Private room,121.99999999999994
8.243835616438357,119,25,1.0,1.0,1.0,Manhattan,Private room,50.0
3.180821917808219,503,49,1.0,1.0,1.0,Manhattan,Entire home/apt,354.00000000000006
12.882191780821918,258,33,1.0,2.0,3.0,Manhattan,Entire home/apt,132.99999999999997
13.221917808219178,269,12,1.0,1.0,1.0,Manhattan,Private room,135.00000000000006
15.416438356164383,0,31,1.0,1.0,1.0,Brooklyn,Entire home/apt,191.0
3.6054794520547944,255,30,1.0,1.0,1.0,Manhattan,Entire home/apt,132.99999999999997
8.635616438356164,528,54,1.0,1.0,1.0,Queens,Private room,114.00000000000001
9.898630136986302,475,20,1.0,0.0,1.0,Manhattan,Entire home/apt,78.0
9.794520547945206,283,34,1.0,1.0,1.0,Manhattan,Private room,64.99999999999997
2.789041095890411,97,43,2.0,1.0,1.0,Bronx,Private room,93.0
0.9835616438356164,449,36,1.0,2.0,1.0,Brooklyn,Private room,75.0
3.180821917808219,513,44,1.0,1.0,1.0,Manhattan,Entire home/apt,638.9999999999999
10.761643835616438,510,67,1.0,2.0,3.0,Brooklyn,Private room,409.99999999999983
2.9397260273972603,504,39,1.0,1.0,2.0,Manhattan,Entire home/apt,222.99999999999994
4.397260273972603,492,48,1.0,2.0,4.0,Manhattan,Entire home/apt,499.9999999999999
3.408219178082192,510,48,1.0,1.0,2.0,Queens,Private room,75.0
2.6054794520547944,85,30,1.0,0.0,1.0,Manhattan,Entire home/apt,215.00000000000006
10.246575342465754,399,34,1.0,0.0,1.0,Manhattan,Entire home/apt,206.99999999999997
0.9726027397260274,287,51,2.5,2.0,3.0,Manhattan,Entire home/apt,487.00000000000017
5.6136986301369864,47,16,1.0,1.0,1.0,Queens,Entire home/apt,476.00000000000017
1.252054794520548,488,64,1.0,3.0,4.0,Manhattan,Entire home/apt,716.9999999999999
9.898630136986302,510,20,1.0,1.0,1.0,Manhattan,Entire home/apt,77.0
12.901369863013699,0,24,1.0,1.0,1.0,Brooklyn,Entire home/apt,89.99999999999997
3.219178082191781,461,11,1.0,1.0,1.0,Manhattan,Private room,121.00000000000003
8.506849315068493,452,67,1.5,3.0,0.0,Brooklyn,Entire home/apt,668.9999999999999
6.016438356164383,48,50,1.0,1.0,1.0,Brooklyn,Private room,40.00000000000001
9.586301369863014,288,28,1.0,0.0,2.0,Manhattan,Entire home/apt,162.0
9.482191780821918,399,41,1.0,1.0,1.0,Brooklyn,Private room,150.0
9.898630136986302,472,22,2.0,4.0,4.0,Manhattan,Entire home/apt,154.00000000000003
2.7643835616438355,58,35,1.0,1.0,1.0,Queens,Private room,84.00000000000001
2.3863013698630136,500,46,1.0,1.0,1.0,Bronx,Private room,75.0
3.5232876712328767,418,30,1.0,1.0,2.0,Manhattan,Entire home/apt,212.00000000000006
4.153424657534247,111,46,2.0,3.0,6.0,Brooklyn,Entire home/apt,288.99999999999994
6.961643835616439,276,36,1.0,4.0,5.0,Manhattan,Entire home/apt,200.0
8.136986301369863,500,24,1.0,1.0,2.0,Manhattan,Entire home/apt,180.00000000000006
4.23013698630137,490,62,1.0,1.0,2.0,Brooklyn,Entire home/apt,220.99999999999997
3.180821917808219,510,35,1.0,1.0,1.0,Manhattan,Entire home/apt,333.99999999999994
6.567123287671233,448,20,1.0,0.0,1.0,Manhattan,Private room,213.99999999999991
11.93972602739726,441,13,1.0,1.0,1.0,Brooklyn,Private room,45.99999999999999
3.5095890410958903,341,5,1.0,1.0,1.0,Brooklyn,Private room,455.00000000000017
11.197260273972603,325,15,1.0,1.0,1.0,Manhattan,Private room,150.0
11.241095890410959,429,26,1.0,2.0,2.0,Brooklyn,Entire home/apt,246.00000000000006
8.378082191780821,314,34,1.0,1.0,1.0,Manhattan,Entire home/apt,351.9999999999999
7.304109589041096,506,49,1.0,1.0,3.0,Manhattan,Entire home/apt,183.00000000000006
9.67945205479452,456,44,1.0,1.0,1.0,Brooklyn,Entire home/apt,102.0
11.24931506849315,476,23,1.0,1.0,1.0,Brooklyn,Private room,104.99999999999997
1.0767123287671232,492,8,1.5,3.0,1.0,Brooklyn,Private room,109.99999999999997
9.167123287671233,181,44,1.0,1.0,1.0,Manhattan,Entire home/apt,182.00000000000006
1.6931506849315068,0,1,1.0,1.0,1.0,Manhattan,Entire home/apt,127.99999999999997
3.180821917808219,469,45,1.0,1.0,1.0,Manhattan,Entire home/apt,546.0
11.553424657534247,463,37,1.0,2.0,2.0,Queens,Entire home/apt,129.99999999999994
14.06027397260274,252,38,1.0,1.0,1.0,Manhattan,Entire home/apt,349.9999999999999
8.895890410958904,526,39,1.0,1.0,1.0,Brooklyn,Entire home/apt,141.99999999999994
4.76986301369863,482,44,1.0,1.0,2.0,Brooklyn,Entire home/apt,87.99999999999999
8.378082191780821,326,32,1.0,1.0,1.0,Manhattan,Entire home/apt,298.99999999999994
1.6931506849315068,119,14,0.0,1.0,1.0,Manhattan,Private room,105.99999999999996
5.950684931506849,16,38,1.0,2.0,3.0,Brooklyn,Entire home/apt,148.99999999999997
10.353424657534246,527,57,1.0,1.0,1.0,Brooklyn,Entire home/apt,105.99999999999996
10.756164383561643,535,6,1.0,1.0,1.0,Queens,Private room,40.00000000000001
2.649315068493151,460,35,1.0,1.0,1.0,Manhattan,Private room,42.0
8.378082191780821,314,35,1.0,1.0,1.0,Manhattan,Entire home/apt,406.9999999999999
9.013698630136986,401,6,0.5,1.0,3.0,Manhattan,Entire home/apt,170.00000000000006
8.378082191780821,320,33,1.0,1.0,1.0,Manhattan,Entire home/apt,459.0000000000001
10.964383561643835,219,37,1.5,1.0,1.0,Manhattan,Private room,157.0
7.205479452054795,54,50,1.0,2.0,2.0,Brooklyn,Entire home/apt,127.99999999999997
11.098630136986301,238,30,2.0,1.0,1.0,Manhattan,Entire home/apt,270.00000000000006
3.5232876712328767,543,37,1.0,1.0,2.0,Manhattan,Entire home/apt,189.0
8.378082191780821,332,31,1.0,1.0,1.0,Manhattan,Entire home/apt,367.0000000000001
11.728767123287671,485,43,1.0,1.0,1.0,Brooklyn,Entire home/apt,143.0
2.791780821917808,424,18,1.0,1.0,2.0,Manhattan,Private room,229.99999999999994
9.449315068493151,498,24,1.0,1.0,2.0,Manhattan,Entire home/apt,128.99999999999997
11.92054794520548,63,9,1.0,0.0,1.0,Brooklyn,Entire home/apt,398.9999999999999
5.898630136986301,140,46,1.0,1.0,1.0,Bronx,Private room,67.00000000000001
1.252054794520548,525,23,1.0,1.0,2.0,Manhattan,Private room,204.00000000000006
12.145205479452056,508,37,2.0,3.0,3.0,Queens,Entire home/apt,239.99999999999994
1.6931506849315068,496,13,1.0,1.0,1.0,Manhattan,Entire home/apt,163.99999999999994
2.723287671232877,272,7,1.0,1.0,1.0,Bronx,Entire home/apt,160.00000000000003
3.8794520547945206,509,16,1.0,0.0,1.0,Brooklyn,Entire home/apt,249.9999999999999
9.282191780821918,388,51,1.5,1.0,1.0,Manhattan,Private room,114.99999999999999
8.378082191780821,274,32,1.0,1.0,1.0,Manhattan,Entire home/apt,381.9999999999999
9.364383561643836,481,46,1.0,1.0,1.0,Manhattan,Private room,100.00000000000003
8.378082191780821,327,32,1.0,1.0,1.0,Manhattan,Entire home/apt,368.9999999999999
2.841095890410959,446,28,4.0,7.0,7.0,Brooklyn,Entire home/apt,631.9999999999998
2.1013698630136988,539,28,1.0,2.0,4.0,Queens,Entire home/apt,151.99999999999997
12.545205479452054,480,10,1.0,1.0,1.0,Manhattan,Entire home/apt,200.0
10.397260273972602,255,21,1.0,1.0,2.0,Manhattan,Entire home/apt,124.00000000000004
12.964383561643835,509,40,1.0,1.0,2.0,Brooklyn,Private room,180.00000000000006
4.126027397260274,488,21,1.0,1.0,1.0,Bronx,Private room,36.0
5.884931506849315,356,18,1.0,1.0,1.0,Manhattan,Private room,82.00000000000003
11.23013698630137,523,61,1.0,1.0,1.0,Manhattan,Private room,94.99999999999999
6.589041095890411,338,25,1.0,1.0,1.0,Manhattan,Private room,104.99999999999997
7.890410958904109,507,54,3.0,1.0,2.0,Brooklyn,Private room,294.9999999999999
1.0246575342465754,455,17,1.0,4.0,4.0,Manhattan,Entire home/apt,229.99999999999994
5.542465753424658,500,63,2.0,1.0,1.0,Queens,Private room,58.999999999999986
3.682191780821918,237,31,1.0,1.0,3.0,Queens,Entire home/apt,70.0
11.819178082191781,344,57,2.0,2.0,3.0,Manhattan,Entire home/apt,499.9999999999999
8.32876712328767,198,43,1.5,1.0,1.0,Bronx,Private room,76.00000000000003
10.572602739726028,524,20,1.0,1.0,2.0,Manhattan,Entire home/apt,150.0
10.063013698630137,328,30,1.0,1.0,1.0,Brooklyn,Private room,135.00000000000006
11.142465753424657,404,31,1.0,0.0,1.0,Brooklyn,Entire home/apt,80.00000000000003
2.3863013698630136,500,45,1.0,1.0,1.0,Bronx,Private room,50.0
8.378082191780821,282,32,1.0,1.0,1.0,Manhattan,Entire home/apt,315.00000000000006
10.008219178082191,464,13,1.0,1.0,2.0,Brooklyn,Private room,186.00000000000006
9.457534246575342,475,10,1.0,1.0,1.0,Brooklyn,Entire home/apt,100.00000000000003
8.378082191780821,277,31,1.0,1.0,1.0,Manhattan,Entire home/apt,395.0
3.180821917808219,341,39,1.0,1.0,1.0,Manhattan,Entire home/apt,226.00000000000006
9.994520547945205,498,19,1.0,1.0,1.0,Manhattan,Private room,120.00000000000003
0.6054794520547945,70,8,3.0,2.0,2.0,Manhattan,Entire home/apt,749.9999999999998
5.6657534246575345,270,44,2.0,1.0,1.0,Brooklyn,Private room,84.99999999999997
7.712328767123288,418,7,2.0,1.0,0.0,Brooklyn,Private room,55.00000000000002
8.304109589041095,310,39,1.0,1.0,1.0,Manhattan,Entire home/apt,249.9999999999999
3.9616438356164383,376,32,1.0,1.0,1.0,Brooklyn,Private room,84.99999999999997
1.2082191780821918,382,7,2.0,1.0,0.0,Manhattan,Private room,62.99999999999998
3.4383561643835616,304,33,1.0,1.0,1.0,Queens,Private room,82.99999999999997
11.854794520547944,435,48,1.0,3.0,4.0,Queens,Entire home/apt,218.00000000000003
0.9808219178082191,411,28,1.0,1.0,1.0,Brooklyn,Private room,56.999999999999986
9.038356164383561,325,8,1.0,1.0,0.0,Manhattan,Private room,41.0
15.35890410958904,516,24,2.0,2.0,2.0,Brooklyn,Entire home/apt,339.0000000000001
12.536986301369863,498,88,1.0,1.0,1.0,Brooklyn,Private room,125.0
6.375342465753425,315,26,1.0,1.0,2.0,Queens,Entire home/apt,201.99999999999997
1.0712328767123287,499,23,1.0,1.0,2.0,Manhattan,Entire home/apt,243.00000000000006
1.6931506849315068,217,16,0.0,4.0,1.0,Manhattan,Private room,70.0
8.378082191780821,229,31,1.0,1.0,1.0,Manhattan,Entire home/apt,290.0000000000001
13.868493150684932,103,10,1.0,0.0,1.0,Manhattan,Entire home/apt,301.0
5.2904109589041095,504,24,1.0,1.0,1.0,Staten Island,Entire home/apt,47.99999999999999
8.802739726027397,330,16,1.0,0.0,1.0,Manhattan,Entire home/apt,155.0
10.035616438356165,440,46,1.0,1.0,0.0,Manhattan,Entire home/apt,284.99999999999994
5.758904109589041,473,33,2.0,3.0,3.0,Brooklyn,Entire home/apt,332.99999999999983
10.728767123287671,425,26,1.0,1.0,1.0,Brooklyn,Private room,82.00000000000003
10.591780821917808,0,51,2.0,3.0,2.0,Brooklyn,Entire home/apt,450.0000000000001
3.758904109589041,211,60,1.0,0.0,1.0,Manhattan,Entire home/apt,166.99999999999997
5.183561643835616,499,22,2.0,3.0,5.0,Queens,Entire home/apt,220.99999999999997
10.106849315068493,433,33,1.0,1.0,1.0,Brooklyn,Private room,125.0
0.5397260273972603,204,29,1.0,1.0,2.0,Manhattan,Entire home/apt,335.99999999999994
8.273972602739725,457,43,2.0,3.0,5.0,Brooklyn,Entire home/apt,190.0
9.580821917808219,359,28,1.0,1.0,1.0,Brooklyn,Private room,99.00000000000004
1.5013698630136987,495,19,1.0,1.0,1.0,Brooklyn,Private room,80.00000000000003
5.575342465753424,497,19,3.0,1.0,1.0,Manhattan,Private room,225.00000000000009
2.7726027397260276,423,60,2.0,3.0,3.0,Brooklyn,Entire home/apt,189.0
9.745205479452055,498,66,1.5,2.0,2.0,Manhattan,Entire home/apt,344.99999999999983
9.465753424657533,501,15,1.0,1.0,1.0,Manhattan,Entire home/apt,210.99999999999997
1.4547945205479451,510,36,2.0,6.0,6.0,Brooklyn,Entire home/apt,419.9999999999999
9.164383561643836,0,43,1.0,2.0,3.0,Queens,Private room,120.00000000000003
0.9095890410958904,489,7,2.0,1.0,0.0,Brooklyn,Private room,39.0
10.712328767123287,493,60,1.0,2.0,2.0,Queens,Private room,93.0
10.572602739726028,524,22,1.0,1.0,2.0,Manhattan,Private room,160.00000000000003
4.657534246575342,487,54,1.0,1.0,1.0,Brooklyn,Private room,71.99999999999999
3.2849315068493152,510,42,1.0,1.0,1.0,Staten Island,Entire home/apt,120.00000000000003
5.7315068493150685,501,15,1.0,1.0,1.0,Queens,Private room,53.00000000000001
7.8493150684931505,464,35,1.0,0.0,1.0,Manhattan,Entire home/apt,201.99999999999997
3.9972602739726026,452,49,1.0,1.0,1.0,Manhattan,Entire home/apt,189.0
9.093150684931507,494,64,1.5,1.0,1.0,Brooklyn,Entire home/apt,249.9999999999999
2.802739726027397,521,43,1.0,1.0,3.0,Queens,Entire home/apt,150.0
6.317808219178082,52,24,1.0,1.0,1.0,Manhattan,Private room,53.00000000000001
1.1287671232876713,502,14,2.0,2.0,2.0,Brooklyn,Entire home/apt,205.00000000000003
3.8383561643835615,501,47,1.0,2.0,2.0,Brooklyn,Entire home/apt,180.00000000000006
